Country,H_HIS_Score_norm,H_Oxrollback_score_norm,H_Covidgrowth_deathsnorm,H_Covidgrowth_casesnorm,H_new_cases_smoothed_per_million_norm,H_new_deaths_smoothed_per_million_norm,H_GovernmentResponseIndexForDisplay_norm,H_INFORM_rating.Value_norm,H_wmo_don_alert,H_health_acaps,H_HIS_Score_raw,H_Oxrollback_score_raw,H_Covidgrowth_biweeklydeaths_raw,H_Covidgrowth_biweeklycases_raw,H_new_cases_smoothed_per_million_raw,H_new_deaths_smoothed_per_million_raw,H_GovernmentResponseIndexForDisplay_raw,H_INFORM_rating.Value_raw,H_wmo_don_alert_raw,H_health_acaps_raw
KOR,10,3.7277534683119464,0.2690348700535452,2.099975712963457,1.07944,0.09999999999999964,3.0846153846153843,2.25,0,0,17.5,0.442387053114063,4.035523050803183,31.49963569445185,26.986,0.05,59.95,2.9,0,0
KWT,4.779999999999999,8.128980355918356,0,0,9.013200000000001,3.6799999999999997,3.4461538461538455,4.75,0,0,46.1,0.7370482417355,-15.472565821541851,-35.41128902503098,225.33,1.84,57.6,3.9,0,0
LAO,5.38,0.6755045016779597,6.666666666674814e-4,6.666666666674814e-4,1.1349199999999993,0,2.6846153846153857,6.499999999999999,0,0,43.1,0.238039644665405,0.01,0.01,28.373,0,62.55,4.6,0,0
LBN,5.38,10,0,7.094965577606205,3.75568,0.33399999999999963,2.4030769230769238,7.5,0,0,43.1,1,-47.77764608273083,106.42448366409307,93.892,0.167,64.38,5,0,0
LBR,6.9799999999999995,2.1581372599665976,0,0,0,0,3.718461538461538,10,0,0,35.1,0.337301587301587,-74.66251773211916,-85.17703925990817,0,0,55.83,6.2,0,0
LBY,8.86,6.863511254097826,10,5.56567592352171,10,4.116,3.798461538461538,5.75,0,0,25.7,0.65232535895112,205.1396243405405,83.48513885282566,250.338,2.058,55.31,4.3,0,0
LCA,6.94,NA,0.5128205128205146,0,1.4936799999999995,1.556000000000001,NA,4.75,0,0,35.3,NA,7.692307692307699,-22.74252164473916,37.342,0.778,NA,3.9,0,0
LIE,5.300000000000001,3.5261372201759125,6.666666666674814e-4,6.666666666674814e-4,1.0488400000000002,0,3.638461538461538,0,0,0,43.5,0.42888888888889,0.01,0.01,26.221,0,56.35,1.9,0,0
LKA,7.220000000000001,3.800263619477561,0.8951500343636365,0.6430198798911402,3.1387599999999996,4.27,0.04769230769230859,5.75,0,0,33.9,0.447241592058589,13.427250515454551,9.645298198367108,78.469,2.135,79.69,4.3,0,0
LSO,7.96,1.4836208151147172,10,5.741222012097598,1.2856799999999993,3.200000000000001,3.9738461538461536,10,0,0,30.2,0.292142857142858,402.5128388213001,86.11833018146397,32.142,1.6,54.17,6,0,0
LTU,3,10,0,10,2.6238400000000004,0.6300000000000008,3.8138461538461534,2,0,0,55,0.882696120570234,-51.54872353347714,229.24619841774484,65.596,0.315,55.21,2.8,0,0
LUX,5.240000000000001,7.5422609435827095,10,0,5.166799999999999,0.4559999999999995,3.493846153846154,3,0,0,43.8,0.697767503922841,223.0769230769231,-26.342558772533266,129.17,0.228,57.29,3.2,0,0
LVA,1.42,10,0,0,0.9694399999999987,0.9079999999999995,6.138461538461538,3.5,0,0,62.9,0.864632392022289,-56.924431287758956,-10.285353156956685,24.236,0.454,40.1,3.4,0,0
MAR,5.26,5.183743227198273,8.397642754042899,10,3.5130399999999993,1.1219999999999999,3.4292307692307684,5.75,0,0,43.7,0.539865252700226,125.96464131064347,172.09155359927536,87.826,0.561,57.71,4.3,0,0
MDA,5.42,10,3.010033444816054,2.1221984813655297,1.0000800000000005,1.274000000000001,3.316923076923077,6.000000000000001,0,0,42.9,0.922375021003542,45.150501672240814,31.832977220482928,25.002,0.637,58.44,4.4,0,0
MDG,5.9799999999999995,0.5567080453798976,0,0,0.012600000000000833,0.02999999999999936,4.375384615384616,10,0,0,40.1,0.230086247598925,-65.77747599185179,-42.14856703726288,0.315,0.015,51.56,6.2,0,0
MDV,7.24,NA,2.3076923076923075,0,8.76368,1.5860000000000003,NA,5,0,0,33.8,NA,34.61538461538462,-2.3554672336027473,219.092,0.793,NA,4,0,0
MEX,2.4800000000000004,6.817695312319003,2.962481893063508,5.075510871715857,3.9885199999999994,4.712,4.575384615384616,4.25,0,0,57.6,0.649257991554003,44.43722839595261,76.13266307573787,99.713,2.356,50.26,3.7,0,0
MHL,10,NA,NA,NA,0,0,NA,8.5,0,0,18.2,NA,NA,NA,0,0,NA,5.4,0,0
MKD,6.18,NA,2.9059829059829054,6.724859065284595,0.4251199999999997,0.548,NA,4.25,0,0,39.1,NA,43.58974358974358,100.87288597926893,10.628,0.274,NA,3.7,0,0
MLI,8.2,2.1346624042717233,0.5128205128205146,0.06325110689436997,0.009320000000000661,0.013999999999999346,4.92,9.25,0,0,29,0.335729950787858,7.692307692307694,0.9487666034155589,0.233,0.007,48.02,5.7,0,0
MLT,6.540000000000001,10,6.666666666674814e-4,6.666666666674814e-4,10,0.6479999999999997,3.092307692307692,5.249999999999999,0,0,37.3,1,0.01,0.01,370.781,0.324,59.9,4.1,0,0
MMR,5.32,0,10,4.8138738212407635,4.14264,10,2.027692307692309,7,0,0,43.4,0.186232526040507,422.10186652013545,72.20810731861145,103.566,5.845,66.82,4.8,0,0
MNE,5.26,NA,0,10,4.7038,1.8200000000000003,NA,4.25,0,0,43.7,NA,-41.25930025210601,156.37530644604502,117.595,0.91,NA,3.7,0,0
MNG,4.1000000000000005,1.071365610468094,0,0,10,3.66,3.0446153846153843,4.25,0,0,49.5,0.26454246031746,-45.11751097343923,-38.371264715508985,416.157,1.83,60.21,3.7,0,0
MOZ,8.379999999999999,4.643934979550246,8.303327877795963,2.2023343778993185,1.9997600000000002,1.5440000000000005,4.358461538461538,10,0,0,28.1,0.503725207221651,124.54991816693945,33.03501566848978,49.994,0.772,51.67,6.2,0,0
MRT,8.5,3.322826885272491,10,6.424275080139495,1.5423600000000004,1.6600000000000001,5.8015384615384615,9.5,0,0,27.5,0.415277305920886,402.61975750347847,96.36412620209242,38.559,0.83,42.29,5.8,0,0
MUS,7.02,0.14091987868055966,6.666666666674814e-4,6.666666666674814e-4,5.61648,0,2.644615384615384,4.25,0,0,34.9,0.202249319727891,0.01,0.01,140.412,0,62.81,3.7,0,0
MWI,8.4,7.620129224554481,10,9.48387783800816,1.5508799999999994,2.404,3.493846153846154,9.25,0,0,28,0.702980768499512,282.9844472467423,142.2581675701224,38.772,1.202,57.29,5.7,0,0
MYS,1.5599999999999987,3.1330888501105676,3.543366958990216,4.53471644001937,10,9.296,0,3,0,0,62.2,0.402574385486372,53.15050438485325,68.02074660029055,443.239,4.648,80,3.2,0,0
NAM,6.879999999999999,6.902950291795072,1.6147723952031274,0,9.31048,10,1.9553846153846148,7.749999999999999,0,0,35.6,0.654965793998602,24.221585928046903,-55.17934644256381,232.762,16.979,67.29,5.1,0,0
NER,7.56,0.6595010359389537,0.5128205128205128,0.021198008671913016,0.0023599999999994736,0.012000000000000455,7.467692307692308,10,0,0,32.2,0.236968216093977,7.69230769230768,0.3179701300786904,0.059,0.006,31.46,6.2,0,0
NGA,6.440000000000001,6.539848730470283,6.256410256410257,6.657084221705834,0.04564000000000057,0.007999999999999119,5.28923076923077,9.75,0,0,37.8,0.630656222967046,93.84615384615385,99.85626332558752,1.141,0.004,45.62,5.9,0,0
NIC,5.38,6.300664002558811,0,0,0.29416000000000153,0.04400000000000048,10,6.499999999999999,0,0,43.1,0.614642857142859,-46.15384615384615,-37.65226810260101,7.354,0.022,11.04,4.6,0,0
NLD,0,8.699613382494643,2.445030782761652,5.659326832332646,10,0.40000000000000036,4.855384615384616,1.25,0,0,75.6,0.775251999499295,36.67546174142478,84.88990248498969,338.925,0.2,48.44,2.5,0,0
NOR,1.0800000000000018,3.8379291462456457,0,0.6157339020197874,1.6474799999999998,0.15799999999999947,3.6461538461538465,0,0,0,64.6,0.44976329093278,-19.30373149885345,9.236008530296811,41.187,0.079,56.3,1.9,0,0
NPL,6.9799999999999995,5.786074364205672,0.19810830884914488,1.27044805857369,2.7841199999999997,1.5299999999999994,2.5323076923076924,7.749999999999999,0,0,35.1,0.580191192104551,2.971624632737159,19.056720878605347,69.603,0.765,63.54,5.1,0,0
NRU,9.84,NA,NA,NA,NA,NA,NA,8,0,0,20.8,NA,NA,NA,NA,NA,NA,5.2,0,0
NZL,3.1999999999999993,0,6.666666666674814e-4,6.666666666674814e-4,0.04860000000000042,0,6.473846153846154,0.25,0,0,54,0.116100155614712,0.01,0.01,1.215,0,37.92,2.1,0,0
OMN,5.38,4.460324148955447,0,0,6.136559999999999,10,0.0799999999999983,2.5,0,0,43.1,0.491432501808262,-22.5945839778056,-60.7819315619869,153.414,7.637,79.48,3,0,0
PAK,6.9,7.393661205659452,2.191256316103317,4.318594853333861,0.46139999999999937,0.3100000000000005,2.0830769230769244,8.25,0,0,35.5,0.687818783594743,32.868844741549765,64.77892280000792,11.535,0.155,66.46,5.3,0,0
PAN,5.26,5.118547217779956,0.2694614147005545,0,9.3738,3.84,0.8015384615384598,4.25,0,0,43.7,0.535500393964433,4.041921220508308,-0.8378607660094182,234.345,1.92,74.79,3.7,0,0
PER,4.159999999999999,8.056488736356046,0,0,1.72424,5.606,1.7630769230769214,5.75,0,0,49.2,0.732194943477809,-48.91826483889918,-36.73404941815128,43.106,2.803,68.54,4.3,0,0
PHL,4.4799999999999995,4.298798732901032,0,0.5258718131576643,2.1901599999999997,1.202,2.3953846153846143,6.75,0,0,47.6,0.480618410123693,-18.96359512551416,7.888077197364956,54.754,0.601,64.43,4.7,0,0
PLW,9.620000000000001,NA,NA,NA,NA,NA,NA,4.75,0,0,21.9,NA,NA,NA,NA,NA,NA,3.9,0,0
PNG,8.44,3.1756168664199294,8.879972486529862,2.14471518819345,0.10856000000000066,0.16000000000000014,5.015384615384615,9.25,0,0,27.8,0.405421626984127,133.19958729794794,32.17072782290175,2.714,0.08,47.4,5.7,0,0
POL,2.92,9.013790381030788,0,1.219573841470785,0.11007999999999996,0.20400000000000063,3.012307692307692,2.75,0,0,55.4,0.796286081629181,-55.738898325649124,18.293607622061792,2.752,0.102,60.42,3.1,0,0
PRK,0,NA,NA,NA,NA,NA,NA,6.75,0,0,70.2,NA,NA,NA,NA,NA,NA,4.7,0,0
PRT,1.9400000000000013,3.47557181428948,4.679688937526026,1.9507118031287813,10,2.41,1.7630769230769214,2,0,0,60.3,0.425503545896558,70.1953340628904,29.260677046931715,310.03,1.205,68.54,2.8,0,0
PRY,6.859999999999999,7.737611829882683,0,0,3.47464,10,4.038461538461538,4,0,0,35.7,0.710846203527602,-41.12460054944429,-41.148028746360076,86.866,7.23,53.75,3.6,0,0
QAT,5.76,7.367590666660302,0,0.6697319026804145,1.9318400000000011,0.09999999999999964,3.2046153846153844,3.25,0,0,41.2,0.686073366644955,-90.20979020979021,10.04597854020622,48.296,0.05,59.17,3.3,0,0
ROU,4.840000000000001,6.266211722137218,0,6.198614194280502,0.20731999999999928,0.23799999999999955,4.2153846153846155,4.25,0,0,45.8,0.612336284416892,-93.65293306785112,92.97921291420752,5.183,0.119,52.6,3.7,0,0
RUS,5.140000000000001,5.350550292635882,0.6439463446858475,0.005075745428529288,6.39044,10,3.373846153846154,3,0,0,44.3,0.551032949669157,9.65919517028773,0.07613618142791707,159.761,5.269,58.07,3.2,0,0
RWA,7.16,3.9716295653746325,0.16868624795406717,3.357397548588046,3.433720000000001,2.008,3.029230769230768,7.5,0,0,34.2,0.458714505088694,2.530293719311013,50.36096322882068,85.843,1.004,60.31,5,0,0
SAU,4.140000000000001,4.042536313433248,0,0,1.7595600000000005,0.9759999999999991,2.5323076923076924,2,10,0,49.3,0.463461696541847,-14.169063746868323,-11.972876111444563,43.989,0.488,63.54,2.8,10,0
SDN,8.76,6.150409240897918,10,6.256069915704899,0,0,8.413846153846155,9.5,0,0,26.2,0.604583333333327,186.91746209994383,93.84104873557348,0,0,25.31,5.8,0,0
SEN,6.42,4.3165322928034175,10,10,1.778039999999999,1.0060000000000002,6.410769230769231,7.749999999999999,10,0,37.9,0.481805668125329,161.6047110783953,203.77689046493353,44.451,0.503,38.33,5.1,10,0
SGP,2.26,0,6.666666666674814e-4,6.666666666674814e-4,1.0441200000000013,0.04800000000000004,1.1692307692307686,1.25,0,0,58.7,0.147996989491015,0.01,0.01,26.103,0.024,72.4,2.5,0,0
SLB,9.86,6.662816505023201,NA,NA,0,0,9.63076923076923,9,0,0,20.7,0.638888888888889,NA,NA,0,0,17.4,5.6,0,0
SLE,6.359999999999999,1.7089330525456852,0,0,0.02652000000000143,0.10800000000000054,3.9261538461538468,10,0,0,38.2,0.307227462728477,-64.19803600654664,-71.35505094503193,0.663,0.054,54.48,6.1,0,0
SLV,5.159999999999999,5.39267902100252,3.0838220075888225,0,1.6201599999999985,2.9960000000000004,5.769230769230769,5.5,0,0,44.2,0.553853458925469,46.25733011383234,-18.014234593589407,40.504,1.498,42.5,4.2,0,0
SOM,10,8.443408955110762,10,3.06515144655227,0.04604000000000141,0.28800000000000026,6.201538461538462,10,0,0,16.6,0.758099168474929,186.60968660968663,45.97727169828406,1.151,0.144,39.69,7.3,0,0
SRB,3.540000000000001,10,0,6.80671072358888,1.2898800000000001,0.8819999999999997,4.375384615384616,4.25,0,0,52.3,1,-5.361305361305353,102.1006608538332,32.247,0.441,51.56,3.7,0,0
SSD,9.66,6.70281586511475,6.666666666674814e-4,6.666666666674814e-4,0.04951999999999934,0.0259999999999998,7.452307692307692,10,0,0,21.7,0.641566837399533,0.01,0.01,1.238,0.013,31.56,7.3,0,0
STP,10,NA,6.666666666674814e-4,6.666666666674814e-4,0.3650400000000005,0,NA,7.749999999999999,0,0,17.7,NA,0.01,0.01,9.126,0,NA,5.1,0,0
SUR,6.699999999999999,1.073457915433183,0,0,5.7568,9.74,0.9615384615384617,4,0,0,36.5,0.264682539682536,-44.77165947446707,-32.063044455188596,143.92,4.87,73.75,3.6,0,0
SVK,4.420000000000001,10,0.5160898603521566,1.7236453671078937,0.2627200000000016,0.36599999999999966,3.533846153846154,3.25,0,0,47.9,1,7.741347905282335,25.85468050661841,6.568,0.183,57.03,3.3,0,0
SVN,0.5599999999999987,10,0,0.9722774853327998,1.3055999999999983,0.4120000000000008,5.929230769230768,1.75,0,0,67.2,0.929163375832703,-46.15384615384615,14.584162279992007,32.64,0.206,41.46,2.7,0,0
SWE,0,8.972032584053109,0,0.7696723238706902,1.4213199999999997,0.14199999999999946,5.176923076923076,0.5,0,0,72.1,0.793490406149168,-65.99190283400809,11.545084858060356,35.533,0.071,46.35,2.2,0,0
SWZ,7.779999999999999,3.507248424848508,10,10,10,9.85,1.970769230769232,8.25,0,0,31.1,0.4276242881253,276.92307692307685,176.164149444273,259.077,4.925,67.19,5.3,0,0
SYC,7.620000000000001,10,3.703808302247954,0,10,10,0.8492307692307683,5,0,0,31.9,1,55.5571245337193,-20.17477592718312,756.849,5.811,74.48,4,0,0
SYR,10,6.031272329285349,0,0,0.016960000000000974,0.04800000000000004,6.835384615384616,6.75,0,0,19.9,0.596607142857144,-68.0911680911681,-69.55516631621191,0.424,0.024,35.57,4.7,0,0
TCD,8.24,0.8304423245814938,6.666666666674814e-4,6.666666666674814e-4,0.00172000000000061,0,6.089230769230769,10,0,0,28.8,0.248412698412698,0.01,0.01,0.043,0,40.42,7.2,0,0
TGO,7.5,6.2909670981753685,10,7.332832369606781,0.3423600000000011,0.3460000000000001,4.038461538461538,9.75,10,0,32.5,0.613993651490767,201.00445009535918,109.99248554410173,8.559,0.173,53.75,5.9,10,0
THA,0,3.9355759213498773,3.9665629923509584,4.8386772652389665,7.98264,2.9640000000000004,3.4292307692307684,4.5,0,0,73.2,0.456300721415695,59.49844488526438,72.58015897858449,199.566,1.482,57.71,3.8,0,0
TJK,7.540000000000001,6.455364171369279,0,5.9680858213865555,0.29715999999999987,0.17999999999999972,7.5,5.75,0,0,32.3,0.625,-30.316742081447973,89.52128732079834,7.429,0.09,31.25,4.3,0,0
TKM,7.64,NA,NA,NA,NA,NA,4.135384615384616,3.25,0,0,31.8,NA,NA,NA,NA,NA,53.12,3.3,0,0
TLS,8.8,0,0,0,0.9188399999999994,0,3.4861538461538455,8.75,0,0,26,0.137862383363397,-64.1025641025641,-38.77426308998652,22.971,0,57.34,5.5,0,0
TON,8.98,NA,NA,NA,NA,NA,7.547692307692308,5,0,0,25.1,NA,NA,NA,NA,NA,30.94,4,0,0
TTO,6.68,0.27839277991782474,0,0.795095737320894,5.98176,9.188,2.515384615384616,4.5,0,0,36.6,0.211453100745379,-17.64921933448706,11.926436059813412,149.544,4.594,63.65,3.8,0,0
TUN,7.26,4.587751579964704,1.8827890069040816,0,10,10,1.8753846153846148,4.25,0,0,33.7,0.499963740765721,28.24183510356122,-29.486346874165864,297.847,14.021,67.81,3.7,0,0
TUR,3.5199999999999996,4.442747995571268,0.9166963634203871,5.629137152562032,5.4901599999999995,1.3320000000000007,1.6338461538461537,4.75,0,0,52.4,0.49025578213899,13.750445451305815,84.43705728843048,137.254,0.666,69.38,3.9,0,0
TUV,9.68,NA,NA,NA,NA,NA,NA,7.749999999999999,0,0,21.6,NA,NA,NA,NA,NA,NA,5.1,0,0
TZA,6.720000000000001,6.144185670888399,6.666666666674814e-4,6.666666666674814e-4,0,0,9.663076923076924,9,0,0,36.4,0.604166666666667,0.01,0.01,0,0,17.19,5.6,0,0
UGA,5.140000000000001,2.953711967251463,0,0,0.2583599999999997,1.1679999999999993,1.3938461538461553,10,0,0,44.3,0.390565141958548,-61.95889131111804,-44.31026775045198,6.459,0.584,70.94,6.1,0,0
UKR,6.4,6.65266286142438,0,0.6632693185634597,1.0188799999999993,1.2940000000000005,3.846153846153846,5,0,0,38,0.63820910464507,-24.272800199537556,9.949039778451878,25.472,0.647,55,4,0,0
URY,5.74,7.344447224937058,0,0,2.48724,3.8659999999999997,3.5738461538461532,3,0,0,41.3,0.684523918224978,-67.80363550883534,-61.18172970152011,62.181,1.933,56.77,3.2,0,0
USA,0,6.752068937402016,0.4483001362321932,10,6.92456,1.6400000000000006,2.7723076923076926,1.25,10,0,83.5,0.644864319941115,6.724502043482882,152.4605131631807,173.114,0.82,61.98,2.5,10,0
UZB,7.140000000000001,3.699211738539695,3.033618233618234,1.9523609080867068,0.8574000000000002,0.32399999999999984,2.804615384615384,5.249999999999999,0,0,34.3,0.440476190476264,45.50427350427351,29.285413621300588,21.435,0.162,61.77,4.1,0,0
VCT,7.4,NA,6.666666666674814e-4,6.666666666674814e-4,0.4120399999999993,0,NA,5.249999999999999,0,0,33,NA,0.01,0.01,10.301,0,NA,4.1,0,0
VEN,9.4,5.3991354325941625,0,0,1.4173200000000001,1.1760000000000002,1.2984615384615381,6.000000000000001,0,0,23,0.554285714285714,-9.529446301574819,-8.175335635060435,35.433,0.588,71.56,4.4,0,0
VNM,4.18,0,10,10,2.7102400000000006,0.5579999999999998,2.235384615384616,4.5,0,0,49.1,0.112473901710766,709.2996555683122,304.16281763429885,67.756,0.279,65.47,3.8,0,0
VUT,8.78,0,6.666666666674814e-4,6.666666666674814e-4,0,0,8.141538461538461,8.25,0,0,26.1,0.163576669077683,0.01,0.01,0,0,27.08,5.3,0,0
WSM,8.72,NA,NA,NA,0,0,NA,3.25,0,0,26.4,NA,NA,NA,0,0,NA,3.3,0,0
YEM,10,4.354464752408341,3.300150829562593,1.84530151289154,0.004799999999999471,0.02800000000000047,6.683076923076923,10,0,0,18.5,0.484345238095238,49.50226244343891,27.679522693373105,0.12,0.014,36.56,6.4,0,0
ZAF,3.040000000000001,6.130982664891692,0.5099399190440916,0,7.82212,10,1.7153846153846164,6.75,0,0,54.8,0.603282728269553,7.649098785661376,-33.24422058328824,195.553,7.077,68.85,4.7,0,0
ZMB,8.26,7.588284696421008,0,0,1.8764800000000008,2.8279999999999994,7.547692307692308,10,0,0,28.7,0.700848784225463,-45.028201128045126,-45.25813971058124,46.912,1.414,30.94,6.1,0,0
ZWE,6.359999999999999,3.157170625612288,5.9148567883900345,1.0743903876429446,5.46404,9.15,4.0538461538461545,8.25,0,0,38.2,0.404186655149959,88.72285182585053,16.11585581464416,136.601,4.575,53.65,5.3,0,0
